email_text,feature1_subject_length,feature2_body_length,feature3_exclamation_count,feature4_capital_ratio,feature5_has_free,feature6_has_offer,feature7_has_urgent,feature8_num_links,feature9_has_attachment,feature10_is_known_domain,label
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://C6eK5ikE.com.",41,118,1,0.059322033898305086,1,0,1,1,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://O3oH5U9T.com.",29,118,1,0.06779661016949153,1,1,1,1,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://RuhwHP83.com.",41,86,0,0.06976744186046512,0,0,1,4,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código sCyKHH. ¡Stock limitado! Visita http://RNfqb6NC.com.",23,130,2,0.09230769230769231,1,1,1,2,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://GboAKs7m.com.",29,118,1,0.059322033898305086,1,1,1,2,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://otTdkjlw.com.",36,93,1,0.043010752688172046,1,0,0,5,1,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://7aKu7c57.com.",25,86,0,0.046511627906976744,0,0,1,1,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://w6iXzcuy.com.",23,93,1,0.043010752688172046,1,0,0,1,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código sIEudN. ¡Stock limitado! Visita http://prZ7S9JP.com.",41,130,2,0.08461538461538462,0,1,1,1,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://4m9JMI45.com.",21,118,1,0.059322033898305086,1,0,1,4,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://7OdFJQbm.com.",41,93,1,0.07526881720430108,1,0,0,3,1,1,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://eQ1zjxlw.com",19,109,1,0.03669724770642202,1,0,1,3,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://IfrP6tcC.com.",23,86,0,0.06976744186046512,1,0,1,4,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://sP7b4tT7.com.",21,86,0,0.05813953488372093,1,0,1,4,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://V8lmAhEN.com.",21,86,0,0.08139534883720931,1,0,1,4,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://p8NYFM2S.com",25,109,1,0.07339449541284404,1,0,1,5,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://E5Kpf1pO.com.",23,93,1,0.06451612903225806,1,0,0,4,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://ASVHXZYv.com.",41,86,0,0.11627906976744186,0,0,1,2,1,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://F4bAiyan.com.",25,93,1,0.053763440860215055,1,0,0,1,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://oXOl7gbk.com.",41,86,0,0.05813953488372093,0,0,1,4,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://5jb4EIEV.com.",41,93,1,0.07526881720430108,1,0,0,5,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 8NQFIb. ¡Stock limitado! Visita http://pc4fdnXJ.com.",32,130,2,0.07692307692307693,1,1,1,2,0,1,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://BnDHwaaA.com.",32,86,0,0.08139534883720931,0,1,1,3,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://tqMliox6.com.",32,93,1,0.043010752688172046,1,1,0,5,1,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código G23IRV. ¡Stock limitado! Visita http://iiNTLMJt.com.",41,130,2,0.1,0,1,1,1,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://1j3NvQn4.com",41,109,1,0.045871559633027525,1,0,1,5,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://IC7N9AOn.com",32,109,1,0.07339449541284404,1,1,1,4,1,1,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://1pICvl4Z.com.",19,93,1,0.06451612903225806,1,0,0,4,1,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://zXeQ0Ktx.com.",25,118,1,0.059322033898305086,1,0,1,4,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://7RivaW6j.com.",23,93,1,0.053763440860215055,1,0,0,4,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://XhN2X5is.com.",29,86,0,0.06976744186046512,0,1,1,3,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://fRIlmCf5.com.",25,86,0,0.06976744186046512,0,0,1,4,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://y8aBiB50.com.",21,93,1,0.053763440860215055,1,0,0,5,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://iKtsmwRJ.com",25,109,1,0.05504587155963303,1,0,1,5,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://70NU5qQN.com.",32,118,1,0.06779661016949153,1,0,1,5,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://NFRj3ovw.com.",23,118,1,0.059322033898305086,1,0,1,2,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://BiSVE6wN.com",29,109,1,0.07339449541284404,1,1,1,1,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://QBBK92JQ.com.",25,86,0,0.10465116279069768,0,0,1,3,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código i00LQL. ¡Stock limitado! Visita http://yz6BN2SN.com.",19,130,2,0.08461538461538462,0,1,1,2,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 4kB3Zw. ¡Stock limitado! Visita http://xK33sCzX.com.",29,130,2,0.06923076923076923,0,1,1,1,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 9bb8D7. ¡Stock limitado! Visita http://sAjCLbst.com.",21,130,2,0.06153846153846154,1,1,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://lslrRbXy.com.",32,118,1,0.05084745762711865,1,0,1,3,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://CCVuXk0U.com.",32,118,1,0.07627118644067797,1,1,1,3,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://xKxIuZfg.com.",25,93,1,0.06451612903225806,1,0,0,1,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://8DTSLBoV.com.",32,118,1,0.0847457627118644,1,0,1,5,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código bbGKVp. ¡Stock limitado! Visita http://jYF2sNIo.com.",32,130,2,0.08461538461538462,1,1,1,2,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://MPLeuE9S.com.",41,118,1,0.07627118644067797,1,0,1,5,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://IF4j2yIY.com.",25,118,1,0.06779661016949153,1,0,1,4,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://vy7Udkcd.com.",41,118,1,0.0423728813559322,1,0,1,4,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://WMIkGRKQ.com.",29,93,1,0.10752688172043011,1,1,0,5,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://nIzbCgsa.com",19,109,1,0.045871559633027525,1,0,1,3,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://fPMI7cdZ.com",29,109,1,0.06422018348623854,1,1,1,5,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://L8Nvyhmp.com",19,109,1,0.045871559633027525,1,0,1,3,0,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://heoLjOzg.com.",41,118,1,0.05084745762711865,1,0,1,1,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código sZ5HuA. ¡Stock limitado! Visita http://xlI1chx9.com.",36,130,2,0.06153846153846154,0,1,1,3,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://GpK3T5rv.com.",32,93,1,0.06451612903225806,1,0,0,1,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://SrvZ05ov.com.",32,86,0,0.05813953488372093,0,1,1,5,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://oohSFwI0.com.",23,118,1,0.059322033898305086,1,0,1,2,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://1n8H57UZ.com.",29,86,0,0.06976744186046512,0,1,1,2,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://TTjrXO5j.com.",41,118,1,0.06779661016949153,1,0,1,2,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://P2lHZpvR.com.",25,86,0,0.08139534883720931,0,0,1,4,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código lFx2Jb. ¡Stock limitado! Visita http://EK35z8Pc.com.",23,130,2,0.06923076923076923,1,1,1,1,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://geJbawxS.com.",19,118,1,0.05084745762711865,1,0,1,4,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://HqA11cix.com",25,109,1,0.045871559633027525,1,0,1,1,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://V660Yhon.com.",19,86,0,0.05813953488372093,0,0,1,1,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://Lfg9Cnmg.com.",21,86,0,0.05813953488372093,1,0,1,1,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://Y4zI41uO.com",23,109,1,0.05504587155963303,1,0,1,2,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://THNAoDKA.com.",23,93,1,0.10752688172043011,1,0,0,1,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://A5iENNam.com",19,109,1,0.06422018348623854,1,0,1,2,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://B7sbpQhM.com.",25,118,1,0.059322033898305086,1,0,1,5,0,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://kCPpP3mh.com",29,109,1,0.05504587155963303,1,1,1,5,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://5j9Oh634.com.",29,93,1,0.043010752688172046,1,1,0,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://ug07X9vm.com.",41,86,0,0.046511627906976744,0,0,1,5,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código C1IPn3. ¡Stock limitado! Visita http://vMP3aTR9.com.",32,130,2,0.08461538461538462,0,1,1,4,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://QxD9D8gZ.com.",41,93,1,0.07526881720430108,1,0,0,4,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://Q0PnfV6S.com.",21,118,1,0.06779661016949153,1,0,1,1,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://AZmLDipD.com.",41,93,1,0.08602150537634409,1,0,0,5,0,1,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://F0MpQLso.com.",23,118,1,0.06779661016949153,1,0,1,3,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://sTM3swMl.com.",21,93,1,0.06451612903225806,1,0,0,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://k6Lddb9O.com.",32,118,1,0.05084745762711865,1,0,1,4,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://nlux44E1.com.",19,118,1,0.0423728813559322,1,0,1,5,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://9oEbxH72.com.",32,86,0,0.05813953488372093,0,1,1,1,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://lSiFayW6.com.",36,86,0,0.06976744186046512,0,0,1,1,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://RdWEc07m.com.",25,86,0,0.06976744186046512,0,0,1,3,1,1,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://gqCOyNkM.com",36,109,1,0.06422018348623854,1,0,1,2,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://ccvWTkma.com",41,109,1,0.045871559633027525,1,0,1,3,0,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://KPiurojT.com.",25,86,0,0.06976744186046512,0,0,1,4,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://vnUWBM9t.com",41,109,1,0.06422018348623854,1,0,1,2,0,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://O4vVissk.com.",25,93,1,0.053763440860215055,1,0,0,2,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código uPxkeG. ¡Stock limitado! Visita http://V49mJ5aX.com.",41,130,2,0.06923076923076923,0,1,1,5,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://H2U1skll.com",21,109,1,0.045871559633027525,1,0,1,3,1,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 4hsZtC. ¡Stock limitado! Visita http://NN1BLOFL.com.",41,130,2,0.1,0,1,1,3,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://RhZ8BE4a.com.",29,93,1,0.07526881720430108,1,1,0,5,0,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://YDZxqwru.com.",29,93,1,0.06451612903225806,1,1,0,3,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código FkOZtO. ¡Stock limitado! Visita http://jQBWCoz2.com.",41,130,2,0.09230769230769231,0,1,1,1,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código eOqqjq. ¡Stock limitado! Visita http://5iQKUcAO.com.",41,130,2,0.07692307692307693,0,1,1,2,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://Rs3Bfkc8.com.",41,118,1,0.05084745762711865,1,0,1,4,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código MJbw73. ¡Stock limitado! Visita http://lJRvAP7Q.com.",21,130,2,0.08461538461538462,1,1,1,3,1,1,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://sOy4tPgF.com",19,109,1,0.05504587155963303,1,0,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://GvpJAqw5.com.",32,118,1,0.059322033898305086,1,1,1,4,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código wnSZwD. ¡Stock limitado! Visita http://WKkAl0Z7.com.",32,130,2,0.08461538461538462,0,1,1,2,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://6eTuu0jT.com.",29,93,1,0.053763440860215055,1,1,0,3,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://v9A3QYKh.com",41,109,1,0.06422018348623854,1,0,1,5,1,0,SPAM
